wheel_1_joint,wheel_2_joint,wheel_3_joint,wheel_4_joint,wheel_5_joint,wheel_6_joint,time
-2.6384457853188663,-2.638124156104983,-2.6379496106724116,2.6384602118352554,2.638376240014822,2.638399750201119,9.980000000000004
,,,,,,10.0
-2.6384517999739354,-2.638451553554843,-2.638467783724895,2.6384586525092852,2.638446277727914,2.6384691038572057,10.0
-2.638445812463368,-2.6386655941436223,-2.6403075060363146,2.6384594101533536,2.6381706617158276,2.641141719167294,10.020000000000003
-2.638680840835841,-2.6390905440957613,-2.638994542659345,2.638467698749145,2.6385084744780927,2.612814886052525,10.04
-2.6384446498293115,-2.63817610158109,-2.6380676320481746,2.634686402097127,2.6382377967116404,2.6384153459098565,10.060000000000002
-2.637982495570271,-2.6375216719740546,-2.6375584124993297,2.6384368883125506,2.638103283786797,2.638419742683756,10.080000000000005
,,,,,,10.100000000000001
-2.6384937331007716,-2.638516441810764,-2.6385923770717974,2.638389585008715,2.638581566046923,2.639713190313604,10.100000000000001
-2.638463880536954,-2.6384675814380554,-2.638782479022435,2.638461248293833,2.638488087388161,2.6384754119967972,10.120000000000005
-2.638457355204281,-2.638438339540402,-2.6385516132868743,2.6384594265187076,2.6384756971115877,2.63848454822881,10.14
-2.638449769619843,-2.6386459592162383,-2.639240745839048,2.6384714398761675,2.638641937179665,2.640121863684017,10.160000000000004
-2.637925846434646,-2.637535249473892,-2.6375567559631596,2.6389780058706496,2.6374894582532047,2.6109637583762675,10.18
,,,,,,10.200000000000003
-2.6384531555087025,-2.6384609765476528,-2.6385896916332205,2.6625125434800743,2.638565093360834,2.637929241506132,10.200000000000003
-2.6384552846828253,-2.6385415243681622,-2.6387657723648923,2.6382901352240196,2.6380983257452573,2.638351044401202,10.219999999999999
-2.6383639175566374,-2.63840341587027,-2.63844613322823,2.6487740633010413,2.637736482776922,2.639368197920082,10.240000000000002
-2.6385347015801126,-2.6386209158158884,-2.6387749244586938,2.6384203610116845,2.638453444549337,2.6252544440289007,10.260000000000005
-2.638445865564205,-2.6385900180941233,-2.6396878190582895,2.6381674521635596,2.6388619781544094,2.6359880539888274,10.280000000000001
,,,,,,10.300000000000004
-2.6387548785726196,-2.638951107150402,-2.6395953504211653,2.6384491342098695,2.638378675428923,2.63958976219126,10.300000000000004
-2.6384952239881927,-2.639405923374735,-2.6399330544498403,2.6384705442056346,2.6385596177121005,2.6294570351671096,10.32
-2.638469783053475,-2.6391626521036717,-2.6385945653100857,2.638477356150299,2.6384944248441675,2.6308899019128638,10.340000000000003
-2.638218497698004,-2.6379236541031323,-2.6380274564586887,2.6384530005772695,2.6383354475781293,2.6384370332272686,10.36
-2.6388541627654503,-2.639401412303809,-2.6392418069338373,2.638489780453406,2.638876070058632,2.6038640813844336,10.380000000000003
,,,,,,10.400000000000006
-2.6384609983672664,-2.6384678294344166,-2.6384093092567245,2.638481868518106,2.638652878238598,2.638516830785853,10.400000000000006
-2.6381676686836935,-2.6379891444986057,-2.6380323725282255,2.638446925199023,2.6384207373324133,2.6384006215678735,10.420000000000002
-2.637763471423326,-2.637211866434071,-2.636993003523743,2.637665307047257,2.6373520837129782,2.638621841064336,10.440000000000005
-2.6384916044231037,-2.6392802128740787,-2.6396229077624214,2.638256650763128,2.6385832262679227,2.648941493930603,10.46
-2.6379738280616203,-2.6390259919419345,-2.639320883613635,2.616646322849391,2.6144106570696786,2.659657797106667,10.480000000000004
,,,,,,10.5
-2.6384595747772646,-2.638425168779873,-2.6383218739732723,2.638390063905251,2.63849332764031,2.6384689759509077,10.5
-2.6389609881504414,-2.6398703317224275,-2.6399590886287885,2.638493958298418,2.6384923682983743,2.638056373409538,10.520000000000003
-2.638473561223087,-2.6388195846097817,-2.6386833299158448,2.6382857567083384,2.6386221068782554,2.6368448401474858,10.54
-2.638446201585892,-2.638219202330761,-2.6381577635056574,2.6384615964093903,2.6384378932128634,2.638441029638226,10.560000000000002
-2.6384553430223012,-2.638560625721256,-2.6395409955640177,2.638465660597339,2.6383115759697477,2.639131270144887,10.580000000000005
,,,,,,10.600000000000001
-2.6387004721770864,-2.6387830203197495,-2.6397040893748205,2.6384392471367004,2.6384530417623986,2.6394186871065046,10.600000000000001
-2.6384504550298584,-2.6383106160699072,-2.6386753949047703,2.638453443374529,2.6385537030040846,2.6388217794697293,10.620000000000005
-2.6384901388310658,-2.638566181464223,-2.638499968995176,2.6384717036050653,2.6382663498355052,2.6493662489618686,10.64
-2.638092863717844,-2.6377834271691376,-2.637914942820478,2.6384544205397473,2.6384270523762052,2.6384173144116776,10.660000000000004
-2.6384605105070387,-2.6384588059218137,-2.638473883117843,2.638460427403378,2.6384263685315723,2.6384464423226217,10.68
,,,,,,10.700000000000003
-2.638486185485625,-2.638485544481647,-2.6384090417113897,2.638445042634282,2.6380746316760852,2.6387673273439556,10.700000000000003
-2.9022313322914566,-2.902203136846579,-2.902351444851082,2.9022913740239797,2.90221245392989,2.9024163621471075,10.719999999999999
